cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean,topic,sent_label,sent_score
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9vDjyNmDHBm,🎉😮🎉😮🎉,vor 2 Jahren,@timothymcglynn1935,UCwnoyQwxng2PcrP6NgYJPBw,1,,https://yt3.ggpht.com/1iIF9w6SjgUZlyQT5HbqmG3x3Sv93gohtlZ4nz91KIjR7C_i2WfXsTQLUOLqhhyX2x993nB6vw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.62017,🎉😮🎉😮🎉,8,joy,0.6794576644897461
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9vFEpn6cIic,"Suppose, I'm not intelligent.",vor 2 Jahren,@yolandagrabowski6043,UCtg3Nxz4OFb6bGl4ZJNk-aQ,1,,https://yt3.ggpht.com/ytc/AIdro_mS_CCK-QXw5Ab053XYwPFS2OCJIhM__ZIyQCZzNXZysj7xsL0hhcV-s6JSg44FmwyM0A=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.621053,suppose im not intelligent,0,pessimism,0.6708193421363831
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9vI_rkwdRPQ,The ending was great! 🥲,vor 2 Jahren (bearbeitet),@kaispirit2079,UCcX-UB0w59YaULID7wJmSmQ,1,,https://yt3.ggpht.com/ABvh1XB0uRgZiaEUtw_hh89DrFNQlF4bPgXy6O5xbz_XgCUMgHGsLyDcHQ4HBdO9X7Jz0yk5uA=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.621949,the ending was great 🥲,3,joy,0.9986608028411865
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9vXkUj5OoXs,I would I'd prefer  to carry  on  that die,vor 2 Jahren,@davethomas8410,UCE3P48h0tpPdxgNw3F392rg,0,,https://yt3.ggpht.com/YPYt-XE8juafT8TI_041VVpH2jag0YYopWIcZiINJwC2jqw6mKWPh5kt9fbyu7rVFTSJ-WSBGA=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.622811,i would id prefer to carry on that die,1,sadness,0.3901429772377014
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9vjA2urElVi,Its a sad world when it has no faith in the Creator and instead actually believes they themselves are god. This is the most hopeless video I have seen in a while. If every human beings were actually able to live forever in the state they are in without weeding out the bad from the good they would destroy the entire universe and then there would be no life at all anywhere. Thank God for God.,vor 2 Jahren,@SeerSeekingTruth,UC-CfbIsp7ehyp5OS9DdxNuw,2,,https://yt3.ggpht.com/GVlsbGhmTTjXDyvLQHqgl_q-isd4NfJopOsIG2dXXTamivjPyn5bw_b5GxmBprbfcy-X6eN9=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.624021,its a sad world when it has no faith in the creator and instead actually believes they themselves are god this is the most hopeless video i have seen in a while if every human beings were actually able to live forever in the state they are in without weeding out the bad from the good they would destroy the entire universe and then there would be no life at all anywhere thank god for god,6,sadness,0.9881429076194763
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9vuJGoK9YSj,"If you program a teddy ruxpin to act like you do, that doesn't mean it's you, nor does it mean that it can actually think or be self aware, or be aware at all.",vor 2 Jahren,@AnonymousWon-uu5yn,UC_zmuNI-GUHpBXNau3SVAYA,2,,https://yt3.ggpht.com/ytc/AIdro_nmtsXDHjV3vsi3WJxNLeR6_m62bNa4V324lnRtnFy0u-rpS5RDcRIx863T-hajBZ4JOA=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.624989,if you program a teddy ruxpin to act like you do that doesnt mean its you nor does it mean that it can actually think or be self aware or be aware at all,0,disgust,0.7406755089759827
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9wAvUn0qGRc,"​ @SeerSeekingTruth who is to blame? If God exists, then he could show himself. By not showing himself and imposing arbitrary rules for being saved, he dooms all the people who are born and have grown up in a way that it is impossible for them to believe in him. I wish i was saved. I wish i could believe. Going to heaven would be my biggest desire. But i have a brain and logic tells me that a millenia old book translated and revised a million times by people of power who have been proven to be evil many times in history may not be telling the absolute truth. Nothing you say, anyone says can convince me it says the truth without doubts. Especially when there are other books saying different things. I was born this way and i have absolutely no choiche but to follow logic, which corresponds to science. I just can't ignore maths, i have more chanche at surviving through science than making up an alternate version of magic man that saves me if i say a magic word. Because the Bible says that if you don't believe you are not forgiven, then i already know that if i wait and do nothing i will be left here to rot, forgotten like an unwanted baby in a dumpster. If the Bible is true then my fate is already sealed, because i'm simply not sure he exists, and it's not my fault, not my choiche, not my wish. Might as well hope it's not true and try to save myself through science. I don't want to be God, but i want to spread love to the whole universe if aliens exist and want to enjoy life together in peace. Life and consciousness is too precious to give up like that to the elements.
Unless an angel comes down and spanks my butt to prove it's real, i have literally no choiche but to hope in science. Believe me when i say that i cry in silence in my room when thinking about it. I even asked for a sign sometimes. But i can't do anything but to endure this torture and hope it's possible to escape it. Blaming non believers for anything bad happening in this world is such a limited view.",vor 2 Jahren (bearbeitet),@WaveOfDestiny,UCcv-Bgln0JVEsRo1djHJLUA,1,,https://yt3.ggpht.com/JPH6LXabIoB3zyf3Joh16iutmt-uCP5idciI7xP4_FF1YgPZ4hBnUNhObHTGgbdp1gpFMy_4=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.626899,​ seerseekingtruth who is to blame if god exists then he could show himself by not showing himself and imposing arbitrary rules for being saved he dooms all the people who are born and have grown up in a way that it is impossible for them to believe in him i wish i was saved i wish i could believe going to heaven would be my biggest desire but i have a brain and logic tells me that a millenia old book translated and revised a million times by people of power who have been proven to be evil many times in history may not be telling the absolute truth nothing you say anyone says can convince me it says the truth without doubts especially when there are other books saying different things i was born this way and i have absolutely no choiche but to follow logic which corresponds to science i just cant ignore maths i have more chanche at surviving through science than making up an alternate version of magic man that saves me if i say a magic word because the bible says that if you dont believe you are not forgiven then i already know that if i wait and do nothing i will be left here to rot forgotten like an unwanted baby in a dumpster if the bible is true then my fate is already sealed because im simply not sure he exists and its not my fault not my choiche not my wish might as well hope its not true and try to save myself through science i dont want to be god but i want to spread love to the whole universe if aliens exist and want to enjoy life together in peace life and consciousness is too precious to give up like that to the elements unless an angel comes down and spanks my butt to prove its real i have literally no choiche but to hope in science believe me when i say that i cry in silence in my room when thinking about it i even asked for a sign sometimes but i cant do anything but to endure this torture and hope its possible to escape it blaming non believers for anything bad happening in this world is such a limited view,-1,disgust,0.8676857352256775
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9xDlJDORC5g,I think it depends on us entirely. Our collective consciousness and where it is at. How evolved are we into perceiving our syncronicity. Can we see how in sync we are with all? Can we stop seeing destruction and pain as ends? Can we overcome our collective fears and perceived weaknesses? All in the name of transcendence and evolution.,vor 1 Jahr (bearbeitet),@carlylynne9214,UCBcxaWlCkEgHNRj05YALClQ,0,,https://yt3.ggpht.com/IyWJhIY_lqaGc7ZWCq3SxVYhLjRRn1-5tnWCJ7S4EvflyC5QAC_Qn7xi1O4qIoo-wFvUyo3bag=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.628991,i think it depends on us entirely our collective consciousness and where it is at how evolved are we into perceiving our syncronicity can we see how in sync we are with all can we stop seeing destruction and pain as ends can we overcome our collective fears and perceived weaknesses all in the name of transcendence and evolution,0,fear,0.9703391194343567
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9y-WHR0-vja,"​ @Imperfectionist505 You can't pick and choose from the Bible; you have to read and ""rightly divide.""  Read the context.  
THIS is NOT how we live forever!  Only Jesus can renew our bodies incorruptible; NOT man!",vor 1 Jahr (bearbeitet),@1Corinthians15-1,UCBzGQWS3XBEihUv55mxhkzQ,3,,https://yt3.ggpht.com/74738XncT4dB--BLjBQ4JJ0IcLuARZkkrY2TmWnAqm-FPOLf-92K3PiUAw1-XkZRNfa3_pi_JQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.62995,​ imperfectionist505 you cant pick and choose from the bible you have to read and rightly divide read the context this is not how we live forever only jesus can renew our bodies incorruptible not man,4,optimism,0.9458392858505249
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9yaHMQUsuIu," @benyahudadavidl  
""From whom would you choose to take your science...? That's a valid question expressed too vaguely.",vor 1 Jahr (bearbeitet),@InspectorYT,UCsy8pOGHX8v-PeXqqLR2B6g,0,,https://yt3.ggpht.com/ytc/AIdro_kMP4DLsW_pPsjlAor0wUOHyNJ6eOMQsuLaKBIVgEoYIw=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.630951,benyahudadavidl from whom would you choose to take your science thats a valid question expressed too vaguely,0,anticipation,0.890863835811615
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9yaIWRWPpno," @AlyssaSummey  
The use of a virtual private network (VPN) can overcome the problem of access from certain countries. Providers of antivirus and Internet security software also provide components that facilitate VPNs.",vor 1 Jahr (bearbeitet),@InspectorYT,UCsy8pOGHX8v-PeXqqLR2B6g,0,,https://yt3.ggpht.com/ytc/AIdro_kMP4DLsW_pPsjlAor0wUOHyNJ6eOMQsuLaKBIVgEoYIw=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.631884,alyssasummey the use of a virtual private network vpn can overcome the problem of access from certain countries providers of antivirus and internet security software also provide components that facilitate vpns,0,anticipation,0.49525919556617737
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpIn9yaJU8jzUQW," @Imperfectionist505  
Everything we know deteriorates. It's probably safe to assume that planets may also undergo drastic deterioration and even disintegrate.",vor 1 Jahr (bearbeitet),@InspectorYT,UCsy8pOGHX8v-PeXqqLR2B6g,0,,https://yt3.ggpht.com/ytc/AIdro_kMP4DLsW_pPsjlAor0wUOHyNJ6eOMQsuLaKBIVgEoYIw=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.632774,imperfectionist505 everything we know deteriorates its probably safe to assume that planets may also undergo drastic deterioration and even disintegrate,-1,pessimism,0.8155879378318787
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInA-edd1H9jGy,"I was just accepted (back) into a college and intend to major in computer science. I'm trying to choose between cybersecurity and programming.  I want to take programming because I'd learn more. But I'm leaning towards cybersecurity because I know that AI will be writing the programs... 

Watching this, I am wondering... What should I study if I want to do THIS? (Make the mind files, or the platforms where you can access, understand and control your own data?  Or, when it becomes possible,  work in uploading consciousness... ?",vor 1 Jahr,@freedomisrising,UCXfHwZj3QiTVjs7SiwGBIYw,0,,https://yt3.ggpht.com/ytc/AIdro_mrjkWjzIXb2HwzljUlohky1ByIAO-fJds1kDFuhxMTtg=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.633822,i was just accepted back into a college and intend to major in computer science im trying to choose between cybersecurity and programming i want to take programming because id learn more but im leaning towards cybersecurity because i know that ai will be writing the programs watching this i am wondering what should i study if i want to do this make the mind files or the platforms where you can access understand and control your own data or when it becomes possible work in uploading consciousness,0,anticipation,0.9614236950874329
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInA79PsVnE-ed,Iwant to long live in this world only it is rrally entertaining,vor 1 Jahr,@Annootsfaan,UC-AvDuSuIuygWnGvunytKsQ,0,,https://yt3.ggpht.com/dphh6BMPvvZaJwTS7xoDnmPLfR673CD1njyUEAMoAzbJ2azwd5jrgnJE21-gcig8vVkQKs_vlA=s88-c-k-c0x00ffffff-no-rj,False,True,1731323904.634791,iwant to long live in this world only it is rrally entertaining,-1,joy,0.9981632828712463
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInAKM-s4DbM_W,Copying a brain state is like photographing a hurricane and calling it weather. These 'immortal clones' would be perfect storms of syntax with zero turbulence..,vor 4 Monaten,@NazeerLasi,UCzd5qGbsJQ6Z-fApOVEiEbQ,0,,https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1752229104.636308,copying a brain state is like photographing a hurricane and calling it weather these immortal clones would be perfect storms of syntax with zero turbulence,0,disgust,0.6131032109260559
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInAKM04uwgzT6,High behavioral fidelity ≠ lived experience. Your replica might pass every test while suffering ΔS > 0 - phenomenal decay behind perfect syntax.,vor 4 Monaten,@NazeerLasi,UCzd5qGbsJQ6Z-fApOVEiEbQ,0,,https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1752229104.637542,high behavioral fidelity ≠ lived experience your replica might pass every test while suffering δs 0 phenomenal decay behind perfect syntax,0,anticipation,0.7380551695823669
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInAKM0GXuLlzC,"If your clone tastes wine, does it feel the tannins here*? Or just parse a database? Kurzweil's patternism confuses the menu for the meal.""*",vor 4 Monaten,@NazeerLasi,UCzd5qGbsJQ6Z-fApOVEiEbQ,0,,https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1752229104.63895,if your clone tastes wine does it feel the tannins here or just parse a database kurzweils patternism confuses the menu for the meal,0,anticipation,0.44571202993392944
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInAKM0nwp4esP,Patterns can be copied. Storms can only be lived. This documentary mistakes the syntax of being for its grammar.,vor 4 Monaten,@NazeerLasi,UCzd5qGbsJQ6Z-fApOVEiEbQ,0,,https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1752229104.640142,patterns can be copied storms can only be lived this documentary mistakes the syntax of being for its grammar,0,disgust,0.38326090574264526
UgwgMQZ6CA874N3AwRJ4AaABAg.9pgtyo1mpInAKM0uOKjfT9,Patterns can be copied. Storms can only be lived. This documentary mistakes the syntax of being for its grammar.,vor 4 Monaten,@NazeerLasi,UCzd5qGbsJQ6Z-fApOVEiEbQ,0,,https://yt3.ggpht.com/ytc/AIdro_nqG5kNb9WDoM5cFrNSQr9fzliieK8lWbCqB52t7OKShdvcGjZ-DNkPlowQu3IE1MHYgQ=s88-c-k-c0x00ffffff-no-rj,False,True,1752229104.641354,patterns can be copied storms can only be lived this documentary mistakes the syntax of being for its grammar,0,disgust,0.38326090574264526
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pipyGjf5Th,You wouldnt be living in this world.,vor 2 Jahren,@daveycrocker4466,UCvb7OLSl0bWkcQ83Bp1tL3g,47,,https://yt3.ggpht.com/ytc/AIdro_ljStgRHYJnSIyt1s6ubnDaLpGnB0BCFqFv3bcZzy8=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.94462,you wouldnt be living in this world,-1,disgust,0.726010262966156
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pjUkoHLeXK,"@Brenda Cunningham 
Can't agree more",vor 2 Jahren,@priyap1302,UCXcTGrcMsD1Lffa0m9E8OnQ,24,,https://yt3.ggpht.com/ytc/AIdro_nfagaZviSCct6N8qAKzWyJLUa2FivWqRhcraPXuBWTJLk=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.948307,brenda cunningham cant agree more,9,anticipation,0.3426993191242218
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pje8Z53h1I,Word!,vor 2 Jahren,@takudzwaronaldchingono2614,UC6mzFL273i_5eH-i4kKysfg,19,,https://yt3.ggpht.com/ytc/AIdro_kwEeiwEVqOZ8Xm82FwdYDfxRXL0_r9ReGHxCTrdJPTtA=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.951777,word,13,anticipation,0.20978723466396332
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pjnrCXi0w5,Me either.,vor 2 Jahren,@shhshepherds6319,UCvX5UW_vdFGlr2TnePxBqlA,16,,https://yt3.ggpht.com/ytc/AIdro_ntmPmS6qCvPi4RlDo3VMcLZpsCtJqLrVWjKP2WgEXbB1w=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.954229,me either,11,sadness,0.9458751082420349
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pjvIWly_4t,I become more glad every day that I'm about halfway through this ordeal. Being a social animal when very many of your fellow animals are extremely antisocial is an ordeal.,vor 2 Jahren,@aluisious,UCCRYcLTynN50HgR-9efprhQ,49,,https://yt3.ggpht.com/meb-VArsyzTB63I02FXdIy3yk0CcoxpYKwC5yToSknK5z3rEMYpSUoSmwEfyThQ7IH1aSoioFvU=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.956703,i become more glad every day that im about halfway through this ordeal being a social animal when very many of your fellow animals are extremely antisocial is an ordeal,-1,joy,0.9726887941360474
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pk-xaB_pUw,"​@aluisious a lot of folks are antisocial due to the hate cast everywhere by hateful folk and those who ""think"" they're good folk, they just cast hate and attend churches.   That's where they get their licensing 🤣",vor 2 Jahren,@lawerancelanham,UCJ7We8ChjIbm6k8qIkyhIoQ,22,,https://yt3.ggpht.com/-IWZO9017_vTCsD-p66PuKuQZi8IoN5JPrLkXx7VEZb_eEFNTHPNXjXaU8VK0ZXg-TLWhwpHRw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.958898,​aluisious a lot of folks are antisocial due to the hate cast everywhere by hateful folk and those who think theyre good folk they just cast hate and attend churches thats where they get their licensing 🤣,-1,anger,0.9818597435951233
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pkDw1oXzTy,Not with the amount of TikTokers & inluencers 😔,vor 2 Jahren,@somerandomfella,UCvxQosFlLCx81-IwQ2ooPlQ,14,,https://yt3.ggpht.com/EMihCDejgR9L_AyiDnuLwFz9tRZGf6STjblgWnfNOSJ2bQ8xu9j30DXIgO31u1UJ4mtIlhjTKQ=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.960337,not with the amount of tiktokers inluencers 😔,-1,sadness,0.9778841733932495
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pkkgohC4PY,Amen!,vor 2 Jahren,@scienceandmathnerd157,UCQzRR4_8650U3iQc86PUHew,8,,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.961939,amen,12,optimism,0.8481971025466919
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pl4b1E2KCN,This is my dream,vor 2 Jahren,@funnybonez517,UCPKBBpdnkXzB6jcPJEX3EXA,5,,https://yt3.ggpht.com/1Ch39_S8fc_55c1TjxIxcVTb60YYRTumq9dokDpPEs_N-231nhER_outsbaakt44LHizaaqacw=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.962996,this is my dream,17,optimism,0.9910792708396912
UgzBGB6UFzICQP6If-l4AaABAg.9phTEtia9is9pnW0HQODFQ,"Die, death, living forever- how easily these words are thrown around… the only thing anyone should be talking these days is live well. Thrive, be content- what happened to these words?",vor 2 Jahren,@slakshmic5164,UCC233GbqIfrjj-VtoI15zuw,16,,https://yt3.ggpht.com/ytc/AIdro_mFp1ChmNN9xQIrKtLQb6cKglqch1SzZmGn_6skNJgRVD4uOfI2JpkOmEmAOIi3b0ONr9w=s88-c-k-c0x00ffffff-no-rj,False,True,1699701504.964035,die death living forever how easily these words are thrown around… the only thing anyone should be talking these days is live well thrive be content what happened to these words,1,disgust,0.7667505741119385
