cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9Hd-igKty-," @TanukiMiyazaki  for people who are sometimes slow you explain in more ""robust"" terms, you wrote 3 posts of where you made all sorts of assumptions so i responded  .. I guess what you failed to see is that single sentence is within the context of how the father understand that it's not he's daughter, whilst In other cases where people use the same tech and get too attached (and dont make the distinction)  it can have  adverse effects to their mental state, again I don't expect everyone to understand this, specially people who don't see the effects every day and specially someone who responds like you 😂. Again stup... Umm, slower people need to be explained in more robust ways, specially when they write 3 posts where you can see their mind (ie your mind is a bit scattered) .. i enjoy this interaction, i hope you can contribute more 🙂 as you can see , my original post got 400+ likes, i guess 400 people understood what my point was 😆",vor 1 Jahr (bearbeitet),@sia.b6184,UCA9lsW-l5pXfitJWnWaCaKw,1,,https://yt3.ggpht.com/ytc/AIdro_m7vvjNchNcvsqB_HbqBbPYfOXDtfrEP4pkhBV1KkbfSGt5=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.754726,tanukimiyazaki for people who are sometimes slow you explain in more robust terms you wrote 3 posts of where you made all sorts of assumptions so i responded i guess what you failed to see is that single sentence is within the context of how the father understand that its not hes daughter whilst in other cases where people use the same tech and get too attached and dont make the distinction it can have adverse effects to their mental state again i dont expect everyone to understand this specially people who dont see the effects every day and specially someone who responds like you 😂 again stup umm slower people need to be explained in more robust ways specially when they write 3 posts where you can see their mind ie your mind is a bit scattered i enjoy this interaction i hope you can contribute more 🙂 as you can see my original post got 400 likes i guess 400 people understood what my point was 😆
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9HrxsQW4iW," @sia.b6184  TLDR, you should write longer. Maybe that will do that trick. 😂 keep going. I saw you said something about 400+ likes. 🙌 Yup. You definitely work in AI. Superficial much?  🤣 400+,  get this man a Noble Peace Prize.",vor 1 Jahr (bearbeitet),@TanukiMiyazaki,UCSZBKZqEWW3eMWCQulLwYuQ,0,,https://yt3.ggpht.com/ytc/AIdro_m-BQ9cHAlq1jZsVv0311NimqUYlE4g7_EsWTQQtm7eQuBVngvypJrk2Wkalb5TxAxiCQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.758576,siab6184 tldr you should write longer maybe that will do that trick 😂 keep going i saw you said something about 400 likes 🙌 yup you definitely work in ai superficial much 🤣 400 get this man a noble peace prize
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9Htx_m6czd," @TanukiMiyazaki  TLDR ? Should it not be CRTS 🤣. ignore the 400 is just the people a little smarter then you and get the point.  I don't get much of a chance to speak to people like you daily so this is a good outlet.  Remeber also, with every respond you send back, I can put this back into a basic NN and try to reproduce a  5 year old that maybe I can  get to type back to you 🤣 . Keep generating the content and data , its becoming useful as a pattern is starting to emerge for me to train a model on 😛 If possible type a bit longer as the more data I have the more it will help 😆.",vor 1 Jahr (bearbeitet),@sia.b6184,UCA9lsW-l5pXfitJWnWaCaKw,1,,https://yt3.ggpht.com/ytc/AIdro_m7vvjNchNcvsqB_HbqBbPYfOXDtfrEP4pkhBV1KkbfSGt5=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.762903,tanukimiyazaki tldr should it not be crts 🤣 ignore the 400 is just the people a little smarter then you and get the point i dont get much of a chance to speak to people like you daily so this is a good outlet remeber also with every respond you send back i can put this back into a basic nn and try to reproduce a 5 year old that maybe i can get to type back to you 🤣 keep generating the content and data its becoming useful as a pattern is starting to emerge for me to train a model on 😛 if possible type a bit longer as the more data i have the more it will help 😆
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9HwlI5g9At, @sia.b6184  looks like even you’re getting tired of your long responses. You even trying?  Pick that word count up Princess. I believe in you. Just like I believe you work in the industry. 🥴😉,vor 1 Jahr,@TanukiMiyazaki,UCSZBKZqEWW3eMWCQulLwYuQ,0,,https://yt3.ggpht.com/ytc/AIdro_m-BQ9cHAlq1jZsVv0311NimqUYlE4g7_EsWTQQtm7eQuBVngvypJrk2Wkalb5TxAxiCQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.766054,siab6184 looks like even you’re getting tired of your long responses you even trying pick that word count up princess i believe in you just like i believe you work in the industry 🥴😉
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9Hwrd6Sy3T,"He just says he does, but he's lying. He is making lunch plans with his phone.",vor 1 Jahr,@ajspice,UCrV7f6l8pu6TxgMJ1_YjVuA,0,,https://yt3.ggpht.com/wIR7TRYOOPWU695ZILLDOFB6NO9HoWFdiwlEFqQ1pJn6Smjtso7LZuN6P_DwchzWAbcbgsSdFA=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.768795,he just says he does but hes lying he is making lunch plans with his phone
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9I0RqSeBAf," @TanukiMiyazaki  no just catering for your level, we might get to just grunts soon 🤣, I get you don't want a proper discussion now, so having a bit of fun princess 😂. At the moment youve only given me stupid , give me a little anger or maybe give me sad  , remember the father had a whole host of emotions from his daughter , its to hard to just work with just one side 😁😆",vor 1 Jahr (bearbeitet),@sia.b6184,UCA9lsW-l5pXfitJWnWaCaKw,1,,https://yt3.ggpht.com/ytc/AIdro_m7vvjNchNcvsqB_HbqBbPYfOXDtfrEP4pkhBV1KkbfSGt5=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.771963,tanukimiyazaki no just catering for your level we might get to just grunts soon 🤣 i get you dont want a proper discussion now so having a bit of fun princess 😂 at the moment youve only given me stupid give me a little anger or maybe give me sad remember the father had a whole host of emotions from his daughter its to hard to just work with just one side 😁😆
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9ImcDPvsvQ," @sia.b6184  When proper discussion involves over explanation, veering off to different topics, ranting, and making up stuff like you work in the industry, yeah people tend to not take you seriously or listen. you dont even know how to communicate effectively but think your novel length replies holds a lot of weight. 😂 I'm gladd you see the error of your ways and stop writing long replies. I'm glad I was able to help you with that. 😉😊 Someone had to tell you no won listens to you long rants. Hope you like the ""Like"" I gave you on your last comment. I know that means a lot to you. 🙌",vor 1 Jahr (bearbeitet),@TanukiMiyazaki,UCSZBKZqEWW3eMWCQulLwYuQ,0,,https://yt3.ggpht.com/ytc/AIdro_m-BQ9cHAlq1jZsVv0311NimqUYlE4g7_EsWTQQtm7eQuBVngvypJrk2Wkalb5TxAxiCQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.774892,siab6184 when proper discussion involves over explanation veering off to different topics ranting and making up stuff like you work in the industry yeah people tend to not take you seriously or listen you dont even know how to communicate effectively but think your novel length replies holds a lot of weight 😂 im gladd you see the error of your ways and stop writing long replies im glad i was able to help you with that 😉😊 someone had to tell you no won listens to you long rants hope you like the like i gave you on your last comment i know that means a lot to you 🙌
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loA9JSvLkm7Wp, @TanukiMiyazaki  TLDR 😆ill try to be shorter next time - for your benefit,vor 1 Jahr (bearbeitet),@sia.b6184,UCA9lsW-l5pXfitJWnWaCaKw,1,,https://yt3.ggpht.com/ytc/AIdro_m7vvjNchNcvsqB_HbqBbPYfOXDtfrEP4pkhBV1KkbfSGt5=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.779822,tanukimiyazaki tldr 😆ill try to be shorter next time for your benefit
UgzKmLjPTCBINQbYUQl4AaABAg.A8kZXfun3loAAXkDM6380y,"""The problem with this tech is not everyone will see it this way""

A Ferrari is not for everybody either.",vor 1 Jahr,@yeon723,UC08fT_xc81d1d5gPV0Zdypw,0,,https://yt3.ggpht.com/ytc/AIdro_k-3p8XdATk5VEe6Yw3o8xvGxebJ5oLZry3YJMVsYkZAw=s88-c-k-c0x00ffffff-no-rj,False,True,1731410530.784193,the problem with this tech is not everyone will see it this way a ferrari is not for everybody either
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8_ZVQWgAhS,Absolutely. This is extremely unhealthy.  People need to go through the grieving process and learn to let go and just keep the memory.  All life must end.,vor 1 Jahr,@dquan731,UCE1HMfqwjCl1YlSVvAFTfJg,161,,https://yt3.ggpht.com/ytc/AIdro_nsEoOYmEiG46y8sF_aUJhc6VwUKV33cKFmiorO7kE=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.025545,absolutely this is extremely unhealthy people need to go through the grieving process and learn to let go and just keep the memory all life must end
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8_cAEXVLV_,Sometimes the human heart cant take that loss and our memory fades… we want to remember them forever. Their appearance and their voice can bring happiness and comfort. Makes me want to cry watching this,vor 1 Jahr,@Lightweightbabi,UCTP3WEY-tuNrJ_oKmqy9C3w,83,,https://yt3.ggpht.com/ytc/AIdro_kUx2n7AlK8IKwVVVLSlZljLOZzMpPSjrXrvB6E6Q=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.031316,sometimes the human heart cant take that loss and our memory fades… we want to remember them forever their appearance and their voice can bring happiness and comfort makes me want to cry watching this
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8f28Tqkz1H,"I can understand it might make possibly make the healing process  harder. But I'm not a grieving parent, and I understand everyone grieves differently. Ultimately the choice is with them, I hope it helps bring them happiness.",vor 1 Jahr,@skycloud4802,UCWHcXEkEGkhqrU7h-nOfZCA,44,,https://yt3.ggpht.com/bnKtHfIG_zLeI5n8V00jcclAks5toujX8F-0U51kf7wKDOfW-eO-zF-zXGJ48Nc6DTblTMHqiw=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.0345,i can understand it might make possibly make the healing process harder but im not a grieving parent and i understand everyone grieves differently ultimately the choice is with them i hope it helps bring them happiness
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8ga6JqsckK,This was definitely what I was going to say. This 'rebuilding' thing is just not for me. It's even creepy and more depressing.,vor 1 Jahr,@trdmrc91,UCXcKha4NckW30vv7AR33XnQ,19,,https://yt3.ggpht.com/pkus2FUnrObB0MloiHdkRI4XeHE3D1KO3N-bVbtOL1ZH6gYszhNBzB4N8kptzUpb8T8TxaGy5A=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.037286,this was definitely what i was going to say this rebuilding thing is just not for me its even creepy and more depressing
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8hsy-bOxaF,​ @dquan731  Mind your own business.,vor 1 Jahr,@edenassos,UCc8T7lcpcdWdYOvx0VC3sXg,18,,https://yt3.ggpht.com/kZ5DcG_tvS6JpPbZP0Z4TKuZE--qn_S2zdcLL0i5AhV-azeN4npwyGVNbgzlkpM_FlZy5_5c=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.04016,​ dquan731 mind your own business
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8m4EVOP6HU,"I understand your idea, but a lot of us really have a hard time taking that poison pill - emotionally speaking.",vor 1 Jahr,@billf4429,UCiniA0n6R8LjWqOO-VI6qCw,10,,https://yt3.ggpht.com/ytc/AIdro_nl7_1ynToaAr8WQ6GPVM2mpnVNKPXvu89KRaxkeTM=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.042813,i understand your idea but a lot of us really have a hard time taking that poison pill emotionally speaking
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8pmwLR5tkT,"yep when believes in lies, the world will take advantage of them.",vor 1 Jahr,@JesusSavesTheLostBrokenConfuse,UCSKmD4Z8h5tmjliup-XhqhA,2,,https://yt3.ggpht.com/lUawBu35uCCr6upccePRZiHuR8D-azvZaz2LVbwSfSrcOWxQJ9Fm_KbMyZ9BSWXiFK7GVRdQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.048541,yep when believes in lies the world will take advantage of them
UgzafSriAZQ3ZAimBFF4AaABAg.A8TV61YlmaNA8tJJNHBXbJ,I think it would be much like looking at old photos or video of them. Just taking it to the next level which I believe would be beneficial for some people. As long as they are aware of the reality that this digital version is really just a construct from their love one and that's all.,vor 1 Jahr,@outdoor75,UC-LSorm0F5q5vzDwGnntDnA,13,,https://yt3.ggpht.com/Th37YbieQUEewlB5bdlgK6lRctmW3F39enAQ-X1UhnSZnDSNX_dXH49hFF5fCuTigMPyHhQaxtQ=s88-c-k-c0x00ffffff-no-rj,False,True,1731410531.441369,i think it would be much like looking at old photos or video of them just taking it to the next level which i believe would be beneficial for some people as long as they are aware of the reality that this digital version is really just a construct from their love one and thats all
